ID,default_risk,pred,pred_pay_amt
4456,0.5501054,1,0.0
4460,0.3249109,0,6500.0
4471,0.8979879,1,2200.0
4479,0.3093214,0,2886.065
4480,0.3257064,0,7031.09
4494,0.55475706,1,0.0
4495,0.66049635,1,0.0
4499,0.28665292,0,10062.87
4504,0.418814,0,206.985
4516,0.24707942,0,4027.995
4521,0.4082455,0,0.0
4526,0.24006337,0,1285.97
4528,0.7071806,1,1800.0
4531,0.20633656,0,25150.685
4536,0.5355275,1,0.0
4538,0.48419458,0,0.0
4539,0.56386864,1,326.0
4540,0.2856623,0,1000.0
4541,0.261637,0,7106.8
4542,0.46190837,0,1288.055
4544,0.6089838,1,2200.0
4546,0.26902774,0,10606.095
4570,0.8729512,1,3139.41
4571,0.28806254,0,6150.045
4578,0.49698335,0,500.0
4579,0.5979795,1,0.0
4591,0.53708845,1,478.65
4595,0.53960127,1,3433.705
4600,0.1894821,0,3000.0
4611,0.4097863,0,3671.015
4616,0.75571835,1,2032.92
4623,0.39746,0,1776.85
4624,0.43293366,0,1678.96
4629,0.54153556,1,0.0
4638,0.39614186,0,1581.995
4639,0.32718617,0,2000.0
4643,0.3616265,0,0.0
4646,0.16646905,0,5135.08
4649,0.5355252,1,0.0
4651,0.39917117,0,1027.0
4654,0.8646746,1,1255.94
4655,0.42984873,0,1924.96
4656,0.40886194,0,3000.0
4657,0.3054908,0,3000.0
4661,0.35155022,0,2186.005
4664,0.47370303,0,0.0
4665,0.26243967,0,2900.0
4667,0.40381575,0,1243.94
4670,0.49266282,0,2732.34
4671,0.2173399,0,17000.015
4680,0.8277997,1,2700.0
4683,0.17972907,0,3270.08
4685,0.5254228,1,0.0
4691,0.8586937,1,0.0
4693,0.24742499,0,10616.835
4694,0.36539167,0,2500.0
4699,0.35974398,0,0.0
4708,0.8357211,1,1900.905
4721,0.31970775,0,2719.065
4724,0.36452663,0,2001.005
4731,0.1689667,0,5000.0
4732,0.6440848,1,3.0
4746,0.58885896,1,6000.0
4747,0.7577429,1,3000.0
4748,0.5395409,1,0.0
4753,0.6526567,1,0.0
4760,0.39134055,0,2690.075
4769,0.24015991,0,7540.515
4771,0.47779387,0,0.0
4778,0.5400217,1,0.0
4782,0.3944375,0,1700.0
4784,0.4527749,0,1679.775
4785,0.35333946,0,2300.0
4796,0.45605776,0,1307.995
4799,0.25901207,0,14704.435
4810,0.26348278,0,12604.015
4816,0.40051258,0,2005.0
4822,0.40891093,0,0.0
4836,0.27244538,0,5000.0
4840,0.4309536,0,316.025
4842,0.375563,0,5925.765
4844,0.8091996,1,2000.0
4845,0.20738514,0,2100.0
4848,0.6713918,1,1000.0
4858,0.6247565,1,0.0
4860,0.17896152,0,3000.0
4867,0.89003044,1,2000.0
4871,0.37186453,0,0.0
4874,0.26987293,0,4399.865
4880,0.29974744,0,1989.51
4893,0.40011805,0,1900.0
4897,0.23013832,0,5003.0
4906,0.47275734,0,0.0
4909,0.21811764,0,9909.615
4916,0.46470544,0,1470.925
4917,0.41134274,0,0.0
4922,0.6214287,1,0.0
4924,0.51039284,1,0.0
4925,0.8363771,1,16000.21
4926,0.4829539,0,4491.31
4927,0.5520875,1,3405.725
4929,0.5367696,1,796.33
4933,0.41129255,0,1849.055
4938,0.23626466,0,1500.0
4952,0.6641728,1,1300.0
4959,0.79283553,1,5006.0
4965,0.2664402,0,1522.985
4969,0.27336746,0,1478.91
4972,0.46882334,0,2519.055
4974,0.7532133,1,0.0
4975,0.812791,1,2716.0
4981,0.2448769,0,4005.9
4984,0.20617568,0,6100.685
4985,0.19379163,0,6000.0
4987,0.42799667,0,0.0
4988,0.2956119,0,1300.0
4991,0.5165116,1,3275.125
4992,0.28953448,0,11000.0
4997,0.12948321,0,6891.725
5004,0.25567475,0,1785.045
5005,0.14677489,0,5009.015
5006,0.2980559,0,20109.505
5007,0.47545466,0,326.0
5010,0.462759,0,1232.83
5015,0.3569024,0,7022.915
5016,0.5119445,1,0.0
5041,0.39234787,0,2037.85
5046,0.28119364,0,10076.385
5049,0.84742,1,10896.3
5060,0.5425481,1,695.995
5061,0.82527375,1,1477.61
5062,0.6453539,1,1800.0
5077,0.6816104,1,1800.0
5083,0.35772488,0,1689.995
5086,0.44213015,0,1254.98
5094,0.5315774,1,0.0
5098,0.36946774,0,6000.0
5107,0.35946748,0,1336.01
5109,0.30281222,0,2500.0
5113,0.49107602,0,7200.03
5117,0.83676356,1,5000.0
5119,0.178216,0,3000.0
5127,0.49650148,0,0.0
5130,0.18670803,0,44724.195
5139,0.18972251,0,3000.0
5141,0.16345355,0,1029.075
5142,0.25819245,0,2100.0
5145,0.25294682,0,3625.28
5146,0.5190813,1,0.0
5151,0.6667587,1,1200.0
5152,0.5411318,1,6020.11
5161,0.21950917,0,6406.535
5164,0.8964156,1,8500.0
5166,0.2915183,0,5317.36
5170,0.40337002,0,124886.925
5175,0.33076316,0,2455.54
5177,0.16742077,0,19681.59
5180,0.3620842,0,7000.0
5185,0.39376906,0,17199.955
5189,0.9075761,1,5800.0
5195,0.14840174,0,9000.85
5204,0.164122,0,9861.72
5211,0.5544486,1,0.0
5219,0.83277524,1,1600.0
5236,0.52961206,1,39.01
5239,0.18713804,0,30314.375
5244,0.31794414,0,2207.715
5245,0.23991446,0,6000.0
5246,0.34767407,0,0.0
5248,0.4428325,0,2000.0
5250,0.19754297,0,2000.0
5256,0.2806912,0,1000.0
5260,0.28873864,0,5730.17
5261,0.7239999,1,0.0
5265,0.35029957,0,3000.0
5275,0.41062784,0,0.0
5281,0.45526484,0,1000.0
5282,0.44956052,0,2100.0
5307,0.25903317,0,15054.935
5318,0.3412837,0,0.0
5319,0.21331455,0,8874.41
5324,0.5208414,1,0.0
5325,0.34511527,0,0.0
5342,0.79509705,1,0.0
5356,0.377287,0,2800.0
5365,0.8670201,1,2700.0
5368,0.18949859,0,9420.79
5372,0.7406381,1,0.0
5376,0.1583916,0,12000.0
5380,0.31929782,0,0.0
5384,0.64670616,1,2300.0
5394,0.36645994,0,390.0
5397,0.31712577,0,13195.1
5401,0.14367889,0,8978.8
5404,0.23418401,0,112256.125
5416,0.27830493,0,2680.95
5421,0.1363418,0,9555.455
5422,0.26930416,0,11500.9
5423,0.26710996,0,2000.0
5425,0.39516148,0,0.0
5427,0.33039245,0,9116.585
5433,0.2831594,0,2000.0
5434,0.2248955,0,3692.09
5435,0.8124284,1,1518.98
5438,0.23866804,0,7000.0
5447,0.5746117,1,900.0
5452,0.71903956,1,1800.0
5456,0.6572082,1,3000.0
5464,0.5228185,1,1500.0
5466,0.42667058,0,7400.0
5473,0.6684042,1,2400.0
5477,0.8699306,1,0.0
5478,0.29913723,0,3260.92
5479,0.26428348,0,8315.51
5491,0.29590583,0,9005.43
5492,0.42542997,0,1051.98
5495,0.2026672,0,237438.61
5496,0.503528,1,2354.935
5509,0.32620227,0,6852.37
5514,0.33328757,0,0.0
5518,0.17841302,0,10000.0
5522,0.3695885,0,1500.0
5524,0.118869916,0,5955.01
5535,0.30027196,0,2500.0
5537,0.44518733,0,1600.0
5538,0.15533186,0,30150.6
5566,0.2575788,0,3219.46
5569,0.37961176,0,1700.0
5571,0.17211074,0,7000.0
5575,0.48073477,0,1293.02
5586,0.19729911,0,6100.13
5588,0.46268752,0,316.0
5594,0.38756073,0,711.69
5595,0.5391308,1,605.195
5597,0.12977515,0,10844.025
5602,0.38155365,0,1600.0
5614,0.5071136,1,430.0
5616,0.10966668,0,17308.825
5617,0.4246076,0,1346.935
5623,0.39816323,0,1000.0
5625,0.25522184,0,8541.045
5626,0.22320846,0,17036.67
5630,0.5052171,1,316.0
5639,0.56370205,1,0.0
5640,0.2781176,0,3086.835
5644,0.34514502,0,0.0
5648,0.77781224,1,2617.11
5649,0.4669282,0,1345.94
5652,0.5791302,1,0.0
5666,0.2647993,0,8000.0
5667,0.2338628,0,9151.325
5671,0.41028795,0,0.0
5674,0.26268092,0,4000.0
5677,0.32102346,0,0.0
5678,0.42619592,0,2488.905
5680,0.32707894,0,0.0
5687,0.26074243,0,6003.93
5691,0.45468187,0,258.605
5694,0.4533964,0,1063.97
5706,0.21787114,0,9466.885
5710,0.30415896,0,2500.0
5713,0.12680176,0,114788.48
5716,0.48221675,0,1197.97
5720,0.21151046,0,6231.32
5729,0.21524979,0,3742.245
5731,0.39525726,0,1423.605
5732,0.34255713,0,0.0
5748,0.19973028,0,5622.945
5749,0.29290107,0,1775.895
5757,0.51095444,1,0.0
5762,0.45710376,0,28.6
5770,0.8246402,1,0.0
5773,0.48730376,0,0.0
5774,0.3106226,0,1300.0
5776,0.34580743,0,1600.0
5779,0.42446068,0,1726.075
5781,0.5518316,1,390.0
5784,0.37527597,0,5111.655
5788,0.46381003,0,12120.88
5807,0.22345519,0,26054.115
5812,0.23983783,0,10645.525
5817,0.5289149,1,0.0
5830,0.48809844,0,1200.0
5842,0.16226251,0,4000.0
5860,0.5568745,1,0.0
5865,0.568256,1,1473.005
5866,0.22793153,0,5457.36
5869,0.55297726,1,651.995
5873,0.31340045,0,2164.875
5876,0.30475408,0,10299.535
5879,0.20494069,0,17323.1
5882,0.16209136,0,5000.0
5884,0.83141273,1,1674.045
5893,0.7933089,1,1640.975
5896,0.18076843,0,5000.0
5911,0.41200545,0,305.985
5912,0.5000101,1,3550.945
5916,0.7437532,1,0.0
5920,0.25056702,0,6200.025
5921,0.5297873,1,270.845
5930,0.42205855,0,1587.92
5931,0.7744368,1,0.0
5933,0.5328201,1,15106.975
5941,0.30496758,0,1935.015
5949,0.24080956,0,3600.0
5955,0.20194602,0,5500.0
5964,0.6305052,1,0.0
5965,0.2707859,0,2600.025
5966,0.44857925,0,1500.0
5967,0.2701216,0,4000.0
5972,0.39529765,0,1323.995
5973,0.26979098,0,3514.89
5976,0.17887065,0,10754.945
5994,0.5053164,1,390.0
5996,0.21711361,0,6500.0
6004,0.16654158,0,1100.0
6021,0.3637321,0,0.0
6025,0.49124467,0,0.0
6030,0.369924,0,2675.57
6031,0.2703504,0,1381.66
6032,0.6550053,1,0.0
6049,0.47578818,0,0.0
6051,0.2979615,0,1700.0
6053,0.55339324,1,0.0
6057,0.20729683,0,6247.46
6067,0.61020416,1,6859.1
6079,0.8826525,1,8100.005
6080,0.13070512,0,5000.0
6083,0.7039301,1,0.0
6085,0.8641302,1,0.0
6092,0.2244029,0,4827.75
6093,0.17494418,0,12002.665
6095,0.5039922,1,665.685
6099,0.22758295,0,8000.0
6106,0.39128855,0,2000.0
6107,0.52575815,1,0.0
6124,0.4231383,0,780.0
6140,0.28785694,0,8878.3
6144,0.29124558,0,15106.835
6150,0.5082428,1,0.0
6153,0.3693824,0,0.0
6160,0.8257977,1,0.0
6162,0.17606445,0,18292.9
6167,0.62574404,1,3000.0
6170,0.4048584,0,0.0
6171,0.44843367,0,1500.0
6174,0.5412461,1,0.0
6179,0.37160558,0,0.0
6182,0.801999,1,0.0
6184,0.3488437,0,1763.94
6186,0.26371208,0,1065.95
6188,0.27394366,0,2000.0
6190,0.19214444,0,933.715
6198,0.28522646,0,4790.355
6202,0.30616894,0,1210.91
6203,0.22895533,0,0.0
6215,0.107052244,0,5000.0
6222,0.79976195,1,1600.0
6228,0.39987788,0,1585.995
6232,0.1763985,0,2001.0
6235,0.3098087,0,2035.98
6241,0.7957885,1,5597.735
6247,0.26437744,0,4062.22
6254,0.42916822,0,3831.305
6257,0.3822475,0,1774.9
6262,0.25815168,0,10000.0
6272,0.8710648,1,0.0
6276,0.3647863,0,1732.0
6277,0.4081004,0,3000.0
6278,0.6498581,1,1209.61
6289,0.48568362,0,0.0
6294,0.28352293,0,4915.44
6297,0.265201,0,6000.0
6300,0.29407942,0,2400.015
6306,0.69634604,1,1500.0
6307,0.13337044,0,16710.865
6309,0.37016448,0,2000.0
6316,0.5686501,1,2500.0
6326,0.3353029,0,4600.0
6327,0.2216893,0,40282.575
6329,0.18433988,0,5000.0
6339,0.29152742,0,1188.04
6353,0.8151977,1,248.95
6354,0.5627507,1,865.425
6357,0.29941723,0,15385.435
6358,0.56313705,1,0.0
6363,0.628564,1,0.0
6371,0.7587124,1,0.0
6380,0.88230944,1,3600.0
6387,0.880218,1,1369.62
6395,0.17510685,0,6000.0
6401,0.40318263,0,2121.945
6405,0.24812923,0,1352.92
6414,0.36047944,0,2423.065
6423,0.26013312,0,2000.0
6425,0.20704441,0,3338.14
6427,0.83236736,1,0.0
6431,0.37860388,0,0.0
6437,0.33794817,0,2000.0
6441,0.36899853,0,10229.655
6456,0.79574394,1,2600.0
6457,0.54004675,1,1041.77
6467,0.5315774,1,0.0
6472,0.11839038,0,68782.85
6475,0.45792714,0,6.0
6479,0.48327,0,2500.0
6483,0.29188636,0,7416.34
6487,0.81199765,1,3000.0
6496,0.20347503,0,3000.0
6499,0.37850213,0,173.835
6501,0.5543856,1,2588.11
6504,0.54338837,1,0.0
6505,0.16687594,0,9362.855
6509,0.22102071,0,4065.74
6514,0.60019153,1,0.0
6518,0.7543807,1,699.99
6520,0.35455018,0,0.0
6526,0.20278457,0,10000.0
6530,0.397699,0,1600.0
6541,0.8183682,1,0.0
6545,0.2102362,0,105688.225
6550,0.37812525,0,1275.99
6552,0.20216426,0,3000.0
6572,0.45527646,0,1700.0
6575,0.3031989,0,2657.905
6576,0.44516882,0,2000.0
6577,0.38449413,0,2500.0
6583,0.89830667,1,6000.0
6591,0.5316203,1,640.33
6600,0.3318418,0,2057.705
6604,0.25609562,0,2000.0
6612,0.24514446,0,2286.75
6614,0.39517787,0,1141.985
6619,0.20487131,0,41032.705
6620,0.31390023,0,4126.33
6632,0.23728587,0,6989.34
6637,0.838555,1,0.0
6638,0.25059968,0,2133.975
6643,0.29815093,0,6806.965
6659,0.4530948,0,1500.0
6660,0.6455636,1,1018.85
6662,0.18306953,0,10000.0
6666,0.4710765,0,1000.0
6670,0.2666856,0,2000.0
6674,0.6801269,1,1700.0
6676,0.5377365,1,0.0
6685,0.20205906,0,11841.77
6686,0.2304366,0,5039.76
6693,0.49292046,0,132.08
6701,0.8250683,1,3600.0
6705,0.26955596,0,4251.615
6710,0.38277802,0,4000.0
6711,0.33919942,0,2289.315
6715,0.6484738,1,360.01
6722,0.21652496,0,5000.0
6732,0.23955323,0,3300.0
6739,0.56175816,1,0.0
6741,0.52874404,1,0.0
6742,0.45218828,0,9000.0
6745,0.5712266,1,1500.0
6753,0.8412318,1,0.0
6755,0.42481673,0,1309.955
6766,0.26392108,0,3893.925
6767,0.2672506,0,9641.295
6772,0.6138314,1,3000.0
6773,0.28579572,0,2000.0
6779,0.16516009,0,19000.15
6782,0.14126481,0,51590.235
6784,0.70626116,1,3100.0
6785,0.6290801,1,0.0
6797,0.38883686,0,3629.97
6803,0.24617824,0,7000.0
6810,0.22380096,0,6089.97
6811,0.44287217,0,1200.0
6821,0.24726687,0,6244.07
6827,0.49145937,0,10800.225
6831,0.32502264,0,2757.955
6832,0.36506477,0,1739.885
6833,0.8365803,1,2213.86
6838,0.6005638,1,3000.0
6840,0.13908337,0,86950.98
6841,0.5429958,1,0.0
6846,0.32941025,0,4049.905
6848,0.12477451,0,30000.0
6856,0.5499587,1,0.0
6859,0.40595034,0,1751.04
6884,0.22078101,0,0.0
6887,0.44805685,0,390.0
6888,0.4495776,0,2503.69
6892,0.25903723,0,2000.0
6896,0.42404512,0,778.305
6897,0.8378967,1,1227.97
6916,0.33347645,0,6664.1
6918,0.8486679,1,12000.0
6920,0.27200097,0,2500.0
6923,0.36317387,0,16612.575
6933,0.10900751,0,60495.185
6939,0.45988995,0,0.0
6943,0.5591447,1,0.0
6947,0.8209606,1,1006.795
6950,0.30358073,0,0.0
6956,0.120391525,0,8853.78
6958,0.82557124,1,2102.055
6962,0.6652049,1,0.0
6963,0.41651958,0,769.825
6979,0.62949467,1,0.0
6987,0.3794641,0,1285.99
6993,0.22142252,0,3362.595
6996,0.4748962,0,1596.91
7000,0.77699345,1,1892.91
7003,0.8699638,1,2000.0
7005,0.42216268,0,870.72
7013,0.2529956,0,3169.025
7015,0.2605631,0,41019.1
7018,0.49435556,0,1693.57
7020,0.38988698,0,1500.0
7025,0.21008259,0,2568.93
7028,0.270865,0,5933.065
7031,0.41092306,0,1957.37
7044,0.38476366,0,2040.295
7051,0.24504592,0,8048.01
7057,0.8688956,1,1800.0
7058,0.30460858,0,2085.175
7059,0.2578177,0,1001.6
7070,0.20582761,0,5170.435
7071,0.63434684,1,3600.005
7073,0.35886785,0,0.0
7080,0.43167424,0,263.005
7083,0.6236655,1,0.0
7086,0.534199,1,0.0
7088,0.38521674,0,1045.89
7103,0.33837944,0,4000.0
7111,0.13169558,0,43874.825
7116,0.30697998,0,3000.0
7117,0.22239208,0,5024.985
7122,0.23074093,0,10000.0
7128,0.112520725,0,99234.69
7136,0.21933621,0,5273.43
7137,0.25265387,0,4277.86
7139,0.34774014,0,2371.425
7147,0.28415865,0,8001.025
7150,0.4541379,0,0.0
7152,0.34007257,0,5000.0
7153,0.18540385,0,3500.0
7163,0.8069996,1,5000.0
7179,0.49766693,0,5395.885
7184,0.33265042,0,1004.96
7186,0.41590706,0,780.0
7188,0.67491305,1,1700.0
7192,0.49639904,0,1500.0
7197,0.2726779,0,20003.75
7202,0.22405586,0,12036.585
7203,0.3168406,0,3200.0
7206,0.3765726,0,4023.03
7208,0.24731904,0,0.0
7212,0.30411828,0,14844.6
7214,0.5459234,1,3000.0
7220,0.4226848,0,3940.76
7223,0.4133109,0,1375.99
7225,0.5635397,1,330.125
7231,0.3995063,0,2789.77
7232,0.23252894,0,6000.0
7238,0.3076499,0,2000.0
7242,0.38511428,0,2000.0
7244,0.57724434,1,1473.0
7247,0.3528612,0,0.0
7249,0.8275207,1,11500.26
7252,0.5016484,1,1257.88
7253,0.25915566,0,2499.975
7257,0.27383432,0,6000.0
7264,0.5816444,1,0.0
7273,0.63132495,1,0.0
7274,0.14862043,0,5000.0
7282,0.16939653,0,15654.22
7292,0.8644213,1,14777.78
7301,0.36533833,0,230.475
7308,0.71667427,1,1715.945
7309,0.33591977,0,0.0
7311,0.80214304,1,5899.98
7313,0.11973914,0,17597.03
7322,0.119924836,0,25131.515
7333,0.23964486,0,2600.67
7342,0.41198128,0,2128.025
7346,0.2156584,0,5040.91
7348,0.23256594,0,7000.0
7351,0.13331977,0,18833.485
7353,0.44508323,0,2500.0
7355,0.3440841,0,1900.0
7359,0.23060593,0,6554.13
7360,0.5179577,1,1218.02
7367,0.36203554,0,0.0
7377,0.61848176,1,5200.005
7386,0.4253401,0,1205.965
7393,0.35569784,0,0.0
7397,0.43967277,0,0.0
7399,0.39500028,0,1146.935
7400,0.8640794,1,0.0
7412,0.30114287,0,1200.0
7419,0.3815122,0,52081.75
7439,0.4232314,0,1436.755
7440,0.55195093,1,1000.0
7442,0.24133024,0,5000.0
7443,0.50851095,1,0.0
7446,0.33463103,0,1268.98
7451,0.23488717,0,2500.0
7452,0.5391009,1,0.0
7460,0.24519837,0,20000.0
7465,0.36394146,0,1000.0
7467,0.2091079,0,7131.245
7476,0.5832136,1,0.0
7481,0.8667605,1,5400.015
7483,0.30628288,0,1600.0
7484,0.15072612,0,45493.02
7489,0.2825508,0,1500.0
7491,0.7231168,1,0.0
7492,0.44722688,0,2000.0
7506,0.5144997,1,20.555
7512,0.31974927,0,7900.115
7516,0.424345,0,780.0
7527,0.2240199,0,7558.16
7531,0.86948085,1,0.0
7532,0.8625559,1,0.0
7534,0.36507872,0,3813.245
7554,0.30314955,0,1000.0
7556,0.59690243,1,6000.0
7562,0.48666027,0,3009.99
7565,0.46614638,0,0.0
7566,0.191507,0,15017.785
7580,0.7197262,1,0.0
7588,0.40464655,0,982.965
7592,0.9082339,1,2500.0
7601,0.63054734,1,0.0
7605,0.21343073,0,9085.845
7608,0.5381173,1,1483.055
7610,0.39027637,0,0.0
7633,0.54908,1,4000.0
7638,0.27211314,0,5500.0
7639,0.5278078,1,1092.03
7641,0.42815858,0,1222.99
7643,0.38356838,0,3209.93
7644,0.46299887,0,2100.0
7648,0.6301181,1,0.0
7652,0.29035172,0,7539.74
7653,0.39913434,0,4000.0
7661,0.78730536,1,2815.98
7668,0.51567596,1,0.0
7695,0.26195917,0,2000.0
7697,0.26146093,0,4788.87
7701,0.4312016,0,0.0
7704,0.2814891,0,4700.0
7708,0.5296119,1,2247.975
7712,0.56858534,1,1400.0
7725,0.5129591,1,1200.0
7727,0.54323936,1,0.0
7729,0.19919708,0,5704.32
7731,0.28354114,0,4000.0
7734,0.29655606,0,0.0
7736,0.22365886,0,5000.0
7737,0.50286627,1,3300.0
7740,0.24731275,0,6050.005
7741,0.2072525,0,4317.825
7742,0.25049242,0,5000.0
7744,0.91330254,1,1600.0
7746,0.3502231,0,1500.0
7752,0.61418295,1,3000.0
7758,0.22463343,0,1000.0
7762,0.2193564,0,4028.04
7763,0.40646836,0,1192.915
7775,0.8336691,1,0.0
7776,0.63678795,1,1000.0
7778,0.25090545,0,4728.14
7780,0.33282027,0,18408.135
7781,0.29515207,0,4016.21
7789,0.8812312,1,0.0
7792,0.54405946,1,396.0
7798,0.40473542,0,1500.95
7806,0.47472224,0,0.0
7810,0.39431173,0,2923.93
7811,0.8907393,1,3000.0
7813,0.3892827,0,3016.975
7823,0.2678758,0,2000.0
7826,0.6283051,1,0.0
7833,0.29009718,0,1751.015
7838,0.23293407,0,2000.0
7843,0.55428267,1,0.0
7844,0.28907967,0,1500.0
7852,0.466919,0,1596.005
7854,0.23037769,0,6416.78
7856,0.44822204,0,2000.0
7857,0.58410066,1,0.0
7860,0.3936791,0,2000.0
7867,0.19970281,0,4000.0
7875,0.37080625,0,1433.72
7882,0.5183634,1,1290.0
7905,0.2523649,0,6000.0
7906,0.41315645,0,1288.755
7911,0.21391347,0,4203.625
7917,0.4236313,0,0.0
7925,0.24223481,0,8000.0
7927,0.27729407,0,2715.14
7932,0.30274123,0,1300.0
7933,0.5474572,1,0.0
7940,0.49195817,0,4687.09
7943,0.15684274,0,20000.0
7946,0.55766976,1,3200.0
7954,0.30938992,0,3810.08
7961,0.44970378,0,1640.025
7965,0.45992053,0,2000.0
7966,0.25275865,0,3106.295
7968,0.3182263,0,3014.88
7969,0.6042805,1,3009.98
7970,0.256849,0,5000.0
7981,0.24740556,0,9900.79
8001,0.32528076,0,1000.0
8003,0.12310501,0,14186.615
8007,0.356252,0,2895.81
8010,0.31800887,0,1650.0
8016,0.6533124,1,3000.0
8023,0.25510076,0,8331.375
8029,0.28140375,0,4111.99
8030,0.16087835,0,13575.535
8034,0.30588517,0,0.0
8037,0.36197534,0,0.0
8039,0.4692703,0,1553.92
8056,0.3763916,0,0.0
8060,0.20989046,0,36049.05
8065,0.37523583,0,0.0
8069,0.21079725,0,10323.875
8075,0.4941848,0,1945.84
8081,0.32637635,0,2068.005
8083,0.7035547,1,0.0
8085,0.84430045,1,4000.0
8091,0.8384322,1,7668.025
8092,0.5452555,1,0.0
8097,0.29103202,0,9000.0
8101,0.3108393,0,2900.0
8110,0.28900957,0,2915.98
8111,0.80706173,1,3900.0
8114,0.5600188,1,780.795
8125,0.8863117,1,0.0
8127,0.2754029,0,4344.605
8132,0.1560668,0,28000.775
8135,0.8588377,1,2200.0
8138,0.2264611,0,141548.345
8143,0.4143592,0,0.0
8144,0.47763413,0,316.03
8146,0.35246792,0,1500.0
8153,0.27372447,0,7000.0
8157,0.76096904,1,1101.995
8159,0.18067543,0,25270.24
8162,0.5544406,1,2313.59
8163,0.24890529,0,6000.0
8171,0.2050347,0,5000.0
8173,0.26266265,0,22649.74
8181,0.30613798,0,3729.265
8185,0.56446606,1,10586.575
8191,0.62804985,1,0.0
8196,0.5539697,1,0.0
8197,0.5247736,1,0.0
8199,0.45901886,0,1969.765
8204,0.5552189,1,4211.095
8215,0.38358372,0,0.0
8218,0.5807868,1,211.95
8224,0.8145585,1,0.0
8229,0.33967182,0,3806.28
8237,0.14462742,0,7000.97
8238,0.6085131,1,1300.0
8241,0.61874616,1,17.005
8249,0.5161923,1,0.0
8256,0.32586625,0,3121.245
8259,0.17774054,0,8000.0
8276,0.5765012,1,0.0
8278,0.39527398,0,1867.905
8298,0.502324,1,0.0
8301,0.2854779,0,11310.81
8304,0.22344072,0,2500.0
8310,0.3535556,0,3000.0
8314,0.276836,0,3012.865
8322,0.3674941,0,2612.64
8323,0.25995824,0,60.615
8324,0.8934115,1,1500.0
8327,0.18631467,0,14214.61
8329,0.25019777,0,4100.0
8332,0.28169665,0,5148.055
8336,0.59702855,1,0.0
8337,0.23679107,0,4172.87
8340,0.52525216,1,0.0
8355,0.30818316,0,6106.565
8357,0.5508988,1,586.28
8368,0.26697925,0,7000.0
8369,0.812245,1,2300.0
8376,0.41282845,0,0.0
8378,0.5444703,1,0.0
8385,0.14625296,0,3650.935
8407,0.25249058,0,0.0
8408,0.913138,1,1500.0
8418,0.3792216,0,1646.025
8445,0.42157122,0,200.03
8454,0.22487998,0,12697.475
8459,0.29740432,0,8309.41
8461,0.17860249,0,11632.695
8472,0.7772389,1,2000.0
8473,0.39144486,0,1527.465
8475,0.30157027,0,133112.345
8483,0.31500623,0,2669.49
8506,0.59063536,1,0.0
8507,0.31329867,0,1124.94
8508,0.82323855,1,0.0
8521,0.89596075,1,2000.0
8523,0.4087223,0,0.0
8527,0.32619452,0,2259.655
8531,0.41969204,0,1800.0
8536,0.51293695,1,0.0
8541,0.3272739,0,1500.0
8548,0.23304498,0,4378.67
8552,0.40641826,0,6895.195
8559,0.24446355,0,4501.0
8560,0.25642923,0,6657.285
8568,0.39099133,0,1188.0
8569,0.2271734,0,6756.51
8570,0.2721262,0,0.0
8574,0.74238884,1,2000.0
8577,0.49625492,0,11936.13
8578,0.8422487,1,2100.0
8581,0.17981367,0,21838.835
8582,0.3556661,0,2000.0
8585,0.544309,1,0.0
8587,0.2117721,0,3000.0
8591,0.24427281,0,10000.0
8602,0.28836188,0,8492.905
8613,0.46796867,0,1494.185
8615,0.33333036,0,4145.92
8617,0.3646148,0,791.97
8618,0.59075564,1,316.0
8619,0.37312678,0,1875.99
8620,0.35247436,0,1600.0
8623,0.4278167,0,1990.585
8625,0.54824334,1,0.0
8626,0.14652225,0,10095.81
8627,0.5343592,1,1400.0
8639,0.29454005,0,5000.0
8644,0.37452894,0,6500.0
8650,0.4249704,0,1500.0
8654,0.277372,0,11053.98
8659,0.16382156,0,100008.95
8663,0.2467367,0,11130.78
8665,0.1476369,0,7617.615
8666,0.2832608,0,6500.0
8668,0.51561385,1,390.0
8670,0.28132856,0,4206.07
8674,0.40732393,0,1134.575
8680,0.45969042,0,1500.0
8683,0.846933,1,1700.0
8689,0.32865146,0,6012.905
8696,0.27707362,0,1000.0
8705,0.2774154,0,1963.055
8717,0.81669265,1,4000.0
8719,0.45259932,0,1450.01
8721,0.59008,1,326.64
8722,0.206128,0,3500.0
8725,0.32885534,0,2000.0
8727,0.4601856,0,390.0
8734,0.22855698,0,3148.94
8738,0.36861247,0,2000.0
8741,0.20579106,0,2000.0
8748,0.26166895,0,7200.0
8752,0.2792238,0,0.0
8756,0.54705966,1,0.0
8758,0.53054124,1,316.0
8771,0.3865522,0,0.0
8787,0.24055359,0,2400.0
8809,0.7651871,1,0.0
8811,0.5350729,1,0.0
8817,0.17363301,0,13002.625
8818,0.39041638,0,390.0
8819,0.14347592,0,9004.505
8821,0.42460713,0,10000.0
8828,0.2970205,0,6000.0
8829,0.3010433,0,13679.515
8836,0.29615447,0,8.06
8837,0.14052106,0,22445.445
8841,0.48482305,0,4907.8
8847,0.7953418,1,2000.0
8849,0.24649113,0,9900.495
8850,0.33362857,0,2200.0
8851,0.4529235,0,1465.97
8853,0.19909604,0,199738.325
8854,0.40585008,0,1866.18
8856,0.23263706,0,6158.05
8857,0.86968416,1,3700.0
