,ID,default_risk,pred
1075,28328,0.56278986,1
1076,28633,0.30228958,0
1077,28324,0.8990916,1
1078,28352,0.5392165,1
1079,22249,0.28520152,0
1080,17867,0.32392272,0
1081,11239,0.34409988,0
1082,16174,0.44149333,0
1083,17340,0.5193603,1
1084,22418,0.378315,0
1085,1468,0.5842284,1
1086,3160,0.3436008,0
1087,1808,0.304853,0
1088,7933,0.5474572,1
1089,9195,0.8903988,1
1090,11000,0.39181262,0
1091,12591,0.509434,1
1092,26281,0.8774488,1
1093,20950,0.4327768,0
1094,5083,0.35772488,0
1095,15405,0.44402197,0
1096,19216,0.4122257,0
1097,9734,0.35917762,0
1098,19419,0.29381293,0
1099,9657,0.4792235,0
1100,22550,0.41739294,0
1101,25367,0.26153886,0
1102,21634,0.23108914,0
1103,27852,0.81594545,1
1104,10212,0.3400045,0
1105,3905,0.5582312,1
1106,23934,0.42758715,0
1107,11518,0.17798921,0
1108,2843,0.6328085,1
1109,3250,0.42640612,0
1110,216,0.49165145,0
1111,23487,0.24011396,0
1112,12487,0.22828124,0
1113,4191,0.2093226,0
1114,19617,0.82644445,1
1115,15341,0.38360465,0
1116,15891,0.71871036,1
1117,24156,0.88571614,1
1118,15652,0.6149687,1
1119,8581,0.17981367,0
1120,22836,0.22755644,0
1121,26786,0.8661855,1
1122,782,0.51775354,1
1123,9219,0.5159589,1
1124,7351,0.13331977,0
1125,16248,0.88955474,1
1126,28345,0.3792531,0
1127,29839,0.2576371,0
1128,15705,0.13320602,0
1129,4959,0.79283553,1
1130,20471,0.5443523,1
1131,25943,0.762297,1
1132,18163,0.55701596,1
1133,19287,0.27297503,0
1134,22303,0.25018403,0
1135,7763,0.40646836,0
1136,10381,0.5958403,1
1137,12709,0.22441117,0
1138,48,0.24968033,0
1139,2348,0.1731688,0
1140,26039,0.40844893,0
1141,23632,0.30984935,0
1142,9678,0.44857457,0
1143,16431,0.17164834,0
1144,29967,0.4332885,0
1145,15022,0.2985985,0
1146,15955,0.8481381,1
1147,19820,0.5736326,1
1148,22557,0.33631423,0
1149,21172,0.31539074,0
1150,7147,0.28415865,0
1151,20446,0.5613022,1
1152,11268,0.16403255,0
1153,702,0.32702035,0
1154,20503,0.22531067,0
1155,6918,0.8486679,1
1156,4984,0.20617568,0
1157,21353,0.17460322,0
1158,8146,0.35246792,0
1159,21814,0.29837808,0
1160,18153,0.230927,0
1161,3460,0.2953882,0
1162,4600,0.1894821,0
1163,1277,0.23882659,0
1164,8023,0.25510076,0
1165,9541,0.28755605,0
1166,13845,0.5846185,1
1167,883,0.24027416,0
1168,15267,0.3538591,0
1169,28481,0.5555976,1
1170,16882,0.22087477,0
1171,9112,0.24303433,0
1172,28036,0.32041997,0
1173,28630,0.28942356,0
1174,23509,0.47050583,0
1175,10727,0.29268855,0
1176,29775,0.36314762,0
1177,19155,0.2690368,0
1178,26710,0.41132128,0
1179,24311,0.57765865,1
1180,20549,0.8415335,1
1181,7203,0.3168406,0
1182,11162,0.16919214,0
1183,26034,0.19884291,0
1184,26346,0.22952369,0
1185,7752,0.61418295,1
1186,1933,0.40571493,0
1187,16164,0.534877,1
1188,16742,0.5117783,1
1189,17509,0.24740535,0
1190,4691,0.8586937,1
1191,9114,0.2161552,0
1192,28322,0.24739721,0
1193,378,0.24006872,0
1194,12765,0.61647713,1
1195,16079,0.3747537,0
1196,19535,0.40284488,0
1197,26910,0.19882281,0
1198,28957,0.17896442,0
1199,29370,0.26918662,0
1200,2027,0.3290231,0
1201,23158,0.34505567,0
1202,5109,0.30281222,0
1203,15757,0.39777264,0
1204,21688,0.46175006,0
1205,21307,0.29372653,0
1206,1878,0.13923196,0
1207,26791,0.33005363,0
1208,5666,0.2647993,0
1209,17253,0.7531713,1
1210,11200,0.33463198,0
1211,4748,0.5395409,1
1212,21343,0.9059352,1
1213,18663,0.45490065,0
1214,12420,0.2485339,0
1215,18386,0.3076543,0
1216,8856,0.23263706,0
1217,11923,0.35092342,0
1218,19877,0.20344822,0
1219,20724,0.2671713,0
1220,39,0.5158868,1
1221,4299,0.35675395,0
1222,4111,0.34868008,0
1223,19489,0.86507946,1
1224,23680,0.534199,1
1225,24115,0.20172888,0
1226,24453,0.2185828,0
1227,2780,0.20097187,0
1228,735,0.34949017,0
1229,8577,0.49625492,0
1230,7565,0.46614638,0
1231,13857,0.37317944,0
1232,12981,0.34694582,0
1233,27029,0.45776597,0
1234,4860,0.17896152,0
1235,21296,0.4508296,0
1236,15574,0.36687192,0
1237,3439,0.19738877,0
1238,26757,0.2026479,0
1239,15620,0.17161615,0
1240,11725,0.27432168,0
1241,11117,0.51370776,1
1242,10789,0.5542908,1
1243,29401,0.27227023,0
1244,7965,0.45992053,0
1245,19353,0.2286268,0
1246,2878,0.398589,0
1247,96,0.3275462,0
1248,24792,0.2608244,0
1249,15017,0.6356579,1
1250,26500,0.30428174,0
1251,21455,0.2393059,0
1252,25742,0.8368183,1
1253,12019,0.8825864,1
1254,25008,0.5161283,1
1255,3332,0.30850175,0
1256,12088,0.55076444,1
1257,10125,0.8805289,1
1258,4353,0.37584245,0
1259,16667,0.23924358,0
1260,4836,0.27244538,0
1261,15284,0.24183045,0
1262,12273,0.27546188,0
1263,23127,0.21959247,0
1264,14270,0.21320927,0
1265,16198,0.58840555,1
1266,802,0.7982538,1
1267,2196,0.47258726,0
1268,16772,0.8617265,1
1269,8866,0.5525346,1
1270,2438,0.8338943,1
1271,5107,0.35946748,0
1272,21946,0.29295063,0
1273,8817,0.17363301,0
1274,27643,0.30585065,0
1275,14029,0.4362074,0
1276,24199,0.48885295,0
1277,18878,0.22260189,0
1278,8949,0.43386635,0
1279,7605,0.21343073,0
1280,5716,0.48221675,0
1281,2665,0.398918,0
1282,20520,0.36417454,0
1283,24314,0.31202894,0
1284,20092,0.3096308,0
1285,15253,0.41347238,0
1286,20861,0.3226218,0
1287,6832,0.36506477,0
1288,14601,0.63587207,1
1289,678,0.13140018,0
1290,11963,0.5436051,1
1291,22883,0.24673152,0
1292,29022,0.53275555,1
1293,15386,0.5043858,1
1294,15988,0.91065985,1
1295,1687,0.252437,0
1296,3487,0.23727277,0
1297,607,0.3604266,0
1298,20034,0.6404498,1
1299,4495,0.66049635,1
1300,9492,0.3694462,0
1301,15482,0.19191696,0
1302,19586,0.18117863,0
1303,7512,0.31974927,0
1304,21110,0.8203443,1
1305,645,0.49857688,0
1306,29239,0.557002,1
1307,11090,0.18387526,0
1308,23003,0.29253006,0
1309,24283,0.34866107,0
1310,15335,0.22074127,0
1311,16813,0.85105175,1
1312,23116,0.3615194,0
1313,9364,0.1329358,0
1314,2669,0.4452983,0
1315,29344,0.26406783,0
1316,17217,0.33424386,0
1317,14979,0.39415306,0
1318,3046,0.5584574,1
1319,11792,0.27714035,0
1320,29073,0.20817645,0
1321,3894,0.21212739,0
1322,11365,0.297306,0
1323,14302,0.43206176,0
1324,2481,0.5467342,1
1325,6162,0.17606445,0
1326,6848,0.12477451,0
1327,16655,0.42009667,0
1328,17332,0.40109324,0
1329,7970,0.256849,0
1330,14655,0.38531387,0
1331,3927,0.4729114,0
1332,20948,0.1646263,0
1333,29481,0.5600654,1
1334,23925,0.22377357,0
1335,15048,0.40289536,0
1336,9648,0.2506543,0
1337,9299,0.4794093,0
1338,6576,0.44516882,0
1339,17553,0.312986,0
1340,2790,0.51276374,1
1341,21205,0.3200669,0
1342,21312,0.80744857,1
1343,29633,0.37322646,0
1344,16932,0.48499262,0
1345,3342,0.36397484,0
1346,21165,0.35626805,0
1347,23755,0.40294367,0
1348,9391,0.13666478,0
1349,20511,0.4729965,0
1350,1844,0.3910209,0
1351,12314,0.32026434,0
1352,28964,0.25939167,0
1353,12168,0.22238816,0
1354,29075,0.5714951,1
1355,12869,0.38139683,0
1356,18373,0.25014985,0
1357,24509,0.40832773,0
1358,4344,0.1907529,0
1359,24925,0.27437317,0
1360,6840,0.13908337,0
1361,24467,0.350925,0
1362,12397,0.24853691,0
1363,24922,0.38852358,0
1364,19834,0.22566757,0
1365,14285,0.44457003,0
1366,6339,0.29152742,0
1367,11323,0.2568821,0
1368,21014,0.8023184,1
1369,22357,0.17827663,0
1370,11991,0.57714957,1
1371,26515,0.46770588,0
1372,18418,0.45252943,0
1373,14839,0.4646796,0
1374,2693,0.2766641,0
1375,24013,0.74531615,1
1376,23387,0.33404043,0
1377,25876,0.12982999,0
1378,27543,0.49697194,0
1379,12656,0.8391614,1
1380,14753,0.16188017,0
1381,1944,0.28309098,0
1382,1837,0.38272637,0
1383,15044,0.30950826,0
1384,7225,0.5635397,1
1385,10085,0.28307354,0
1386,1613,0.1911309,0
1387,15198,0.2795111,0
1388,4116,0.17880106,0
1389,26137,0.22551227,0
1390,11633,0.17746174,0
1391,10375,0.32703006,0
1392,24944,0.23374188,0
1393,4880,0.29974744,0
1394,26101,0.26906496,0
1395,928,0.40307873,0
1396,2227,0.34513733,0
1397,4182,0.37178814,0
1398,5732,0.34255713,0
1399,18179,0.21433616,0
1400,20752,0.38307762,0
1401,1334,0.35214767,0
1402,11062,0.29477584,0
1403,4170,0.5948557,1
1404,8085,0.84430045,1
1405,12366,0.19529621,0
1406,19851,0.21490626,0
1407,12640,0.30042857,0
1408,24779,0.15804005,0
1409,28940,0.15935495,0
1410,11566,0.21825263,0
1411,17933,0.25749108,0
1412,16538,0.29503614,0
1413,26474,0.21925196,0
1414,15326,0.22224031,0
1415,29436,0.47110534,0
1416,7727,0.54323936,1
1417,13337,0.39045408,0
1418,6947,0.8209606,1
1419,2031,0.20485434,0
1420,370,0.84798443,1
1421,13145,0.58619887,1
1422,13342,0.32414636,0
1423,1002,0.20077413,0
1424,20447,0.7469919,1
1425,27375,0.32248312,0
1426,17545,0.88814926,1
1427,28634,0.871871,1
1428,17701,0.24246146,0
1429,17563,0.47607094,0
1430,13573,0.5596258,1
1431,22786,0.28809163,0
1432,15886,0.85123485,1
1433,21284,0.38393837,0
1434,262,0.366077,0
1435,28548,0.1810229,0
1436,12281,0.7637142,1
1437,22084,0.3189325,0
1438,3206,0.5139271,1
1439,11846,0.32380235,0
1440,7610,0.39027637,0
1441,9148,0.56284237,1
1442,16704,0.43559,0
1443,23939,0.91275406,1
1444,23157,0.8220344,1
1445,7013,0.2529956,0
1446,4972,0.46882334,0
1447,15753,0.5812932,1
1448,636,0.4243632,0
1449,29751,0.3643756,0
1450,19755,0.48454288,0
1451,17952,0.47370368,0
1452,8340,0.52525216,1
1453,2635,0.3412217,0
1454,15271,0.5436417,1
1455,12232,0.5303046,1
1456,2770,0.33341005,0
1457,24621,0.41237557,0
1458,1684,0.3473814,0
1459,5152,0.5411318,1
1460,26722,0.27403975,0
1461,27578,0.6048163,1
1462,6710,0.38277802,0
1463,23712,0.31773338,0
1464,26891,0.19167499,0
1465,16298,0.8107483,1
1466,3141,0.65449464,1
1467,7309,0.33591977,0
1468,13978,0.23568249,0
1469,13919,0.24522024,0
1470,21706,0.546132,1
1471,17638,0.27930304,0
1472,8623,0.4278167,0
1473,28796,0.21099055,0
1474,21084,0.2907549,0
1475,1723,0.83836627,1
1476,12700,0.34138077,0
1477,15664,0.61958206,1
1478,4874,0.26987293,0
1479,354,0.31383497,0
1480,8259,0.17774054,0
1481,9283,0.26872393,0
1482,1947,0.21751304,0
1483,26803,0.39277196,0
1484,21804,0.13941595,0
1485,28901,0.20197126,0
1486,10643,0.2571773,0
1487,7484,0.15072612,0
1488,11825,0.6999577,1
1489,14890,0.25693062,0
1490,18765,0.23798591,0
1491,16076,0.8297131,1
1492,9807,0.26577926,0
1493,9135,0.2327184,0
1494,8941,0.17907885,0
1495,24032,0.41852182,0
1496,9270,0.43757927,0
1497,5151,0.6667587,1
1498,17684,0.28697282,0
1499,12203,0.5121284,1
1500,22305,0.27725264,0
1501,20227,0.4713925,0
1502,3259,0.12012963,0
1503,7386,0.4253401,0
1504,2712,0.47242555,0
1505,26362,0.39013907,0
1506,1164,0.18939626,0
1507,21696,0.31338215,0
1508,22572,0.19291408,0
1509,10844,0.36042976,0
1510,505,0.27857426,0
1511,23231,0.18437608,0
1512,24028,0.42705908,0
1513,14322,0.43275288,0
1514,26547,0.25107843,0
1515,474,0.74194545,1
1516,25435,0.25822288,0
1517,12341,0.22828883,0
1518,20249,0.78870946,1
1519,590,0.14257897,0
1520,11651,0.42293978,0
1521,7588,0.40464655,0
1522,23944,0.58931684,1
1523,24473,0.14879197,0
1524,10632,0.3273134,0
1525,12474,0.16169313,0
1526,2417,0.42362967,0
1527,10362,0.28405073,0
1528,14289,0.85146314,1
1529,12842,0.16865973,0
1530,14711,0.37502268,0
1531,14609,0.13908167,0
1532,7946,0.55766976,1
1533,12919,0.3551412,0
1534,14284,0.14472131,0
1535,7020,0.38988698,0
1536,13349,0.37158,0
1537,13133,0.3378596,0
1538,23399,0.4432269,0
1539,19714,0.4697967,0
1540,21246,0.26077527,0
1541,15642,0.25025883,0
1542,9525,0.3411263,0
1543,20829,0.49228448,0
1544,745,0.18161374,0
1545,8111,0.80706173,1
1546,13702,0.21969564,0
1547,13984,0.22793856,0
1548,29635,0.29615256,0
1549,5779,0.42446068,0
1550,12171,0.42424062,0
1551,20430,0.8289914,1
1552,23420,0.29632595,0
1553,2812,0.38214937,0
1554,7792,0.54405946,1
1555,4753,0.6526567,1
1556,22108,0.85909665,1
1557,17729,0.615013,1
1558,17906,0.24129336,0
1559,19482,0.4976121,0
1560,4370,0.24410245,0
1561,21060,0.41828504,0
1562,7592,0.9082339,1
1563,3705,0.37756544,0
1564,8552,0.40641826,0
1565,14301,0.22153793,0
1566,15400,0.44079253,0
1567,2249,0.5210615,1
1568,14105,0.5102052,1
1569,1200,0.34202224,0
1570,23305,0.42131895,0
1571,4175,0.38496184,0
1572,15474,0.35339162,0
1573,13933,0.73077875,1
1574,18258,0.57539916,1
1575,23573,0.28110343,0
1576,29195,0.33785555,0
1577,26179,0.3055045,0
1578,29050,0.40868422,0
1579,15669,0.13240916,0
1580,18814,0.34655994,0
1581,15004,0.48729795,0
1582,23847,0.21027587,0
1583,14009,0.3037331,0
1584,25262,0.45452273,0
1585,9629,0.54688317,1
1586,4320,0.25100115,0
1587,11700,0.44110432,0
1588,698,0.45157272,0
1589,24427,0.28587988,0
1590,19736,0.21840428,0
1591,21619,0.42749715,0
1592,195,0.38802865,0
1593,23290,0.25129968,0
1594,13319,0.37269965,0
1595,4816,0.40051258,0
1596,14290,0.23757371,0
1597,22066,0.3790663,0
1598,12543,0.23619364,0
1599,19462,0.2535467,0
1600,7852,0.466919,0
1601,8304,0.22344072,0
1602,17382,0.23781283,0
1603,24425,0.5255989,1
1604,21074,0.3630335,0
1605,4432,0.1994757,0
1606,19449,0.27679884,0
1607,17136,0.36180842,0
1608,12441,0.22219825,0
1609,8758,0.53054124,1
1610,11713,0.5659636,1
1611,9516,0.33507052,0
1612,7440,0.55195093,1
1613,28919,0.32931256,0
1614,19565,0.53150594,1
1615,20830,0.336717,0
1616,29558,0.43269137,0
1617,3412,0.30681214,0
1618,9372,0.18192647,0
1619,999,0.45380098,0
1620,11404,0.79299927,1
1621,8125,0.8863117,1
1622,18230,0.85516775,1
1623,12243,0.26418063,0
1624,8752,0.2792238,0
1625,19960,0.54649013,1
1626,13212,0.52254474,1
1627,22327,0.37242264,0
1628,13530,0.54490036,1
1629,5623,0.39816323,0
1630,7103,0.33837944,0
1631,10111,0.5426428,1
1632,20444,0.2145944,0
1633,12363,0.576199,1
1634,958,0.36968976,0
1635,7940,0.49195817,0
1636,19115,0.36203554,0
1637,8472,0.7772389,1
1638,23212,0.35934365,0
1639,5967,0.2701216,0
1640,23173,0.4328901,0
1641,27135,0.20512433,0
1642,939,0.6190737,1
1643,29803,0.38921383,0
1644,2532,0.55248356,1
1645,26084,0.2606749,0
1646,11205,0.6750772,1
1647,6203,0.22895533,0
1648,9756,0.8767435,1
1649,14506,0.8466219,1
1650,23225,0.2505146,0
1651,16057,0.30213943,0
1652,5931,0.7744368,1
1653,25282,0.26708844,0
1654,16567,0.72524005,1
1655,21401,0.56149596,1
1656,27231,0.83841753,1
1657,4541,0.261637,0
1658,12694,0.35090563,0
1659,29841,0.86847836,1
1660,24292,0.5588183,1
1661,10836,0.50817233,1
1662,2362,0.30580562,0
1663,22299,0.24244094,0
1664,26200,0.2744983,0
1665,2156,0.8900697,1
1666,18752,0.24212477,0
1667,10267,0.3655456,0
1668,22171,0.3023461,0
1669,2844,0.7592917,1
1670,29146,0.2516344,0
1671,19677,0.489844,0
1672,9835,0.3232418,0
1673,23258,0.39021325,0
1674,24371,0.28194162,0
1675,28887,0.34733602,0
1676,28547,0.8371404,1
1677,18397,0.593375,1
1678,8917,0.30004895,0
1679,23655,0.30886754,0
1680,23195,0.12330986,0
1681,3882,0.18203175,0
1682,18005,0.20682564,0
1683,27727,0.41461825,0
1684,17151,0.37456286,0
1685,11801,0.38596365,0
1686,6051,0.2979615,0
1687,26992,0.32572725,0
1688,28867,0.22863004,0
1689,4922,0.6214287,1
1690,29825,0.8944912,1
1691,5522,0.3695885,0
1692,9820,0.41534686,0
1693,28195,0.36506477,0
1694,26946,0.2756806,0
1695,15726,0.37257135,0
1696,6660,0.6455636,1
1697,985,0.40563414,0
1698,8523,0.4087223,0
1699,28505,0.48078132,0
1700,2818,0.8494006,1
1701,24881,0.27002084,0
1702,11251,0.2797362,0
1703,27094,0.27206597,0
1704,24151,0.26271227,0
1705,27707,0.39609906,0
1706,10974,0.47776216,0
1707,26585,0.4852416,0
1708,16290,0.5867698,1
1709,8811,0.5350729,1
1710,14844,0.36634552,0
1711,3219,0.42275238,0
1712,8418,0.3792216,0
1713,18954,0.26234856,0
1714,5319,0.21331455,0
1715,21438,0.33911797,0
1716,26323,0.34201202,0
1717,1142,0.47981682,0
1718,5397,0.31712577,0
1719,19619,0.15455113,0
1720,5869,0.55297726,1
1721,4917,0.41134274,0
1722,2375,0.88926846,1
1723,17003,0.28389457,0
1724,21249,0.3651456,0
1725,17667,0.24262182,0
1726,27981,0.18822329,0
1727,16238,0.8336808,1
1728,17538,0.3327551,0
1729,24718,0.44493335,0
1730,5477,0.8699306,1
1731,20960,0.29549044,0
1732,3419,0.7960994,1
1733,18417,0.3537419,0
1734,19536,0.2037964,0
1735,17236,0.8691634,1
1736,12529,0.41257676,0
1737,9652,0.29882333,0
1738,4867,0.89003044,1
1739,3461,0.18105128,0
1740,11168,0.24498437,0
1741,3564,0.8424647,1
1742,4521,0.4082455,0
1743,22246,0.77526426,1
1744,18125,0.27698606,0
1745,15601,0.41342306,0
1746,4249,0.8887957,1
1747,24357,0.26077697,0
1748,10204,0.26313412,0
1749,16959,0.26250765,0
1750,2503,0.31020537,0
1751,15235,0.30910423,0
1752,8144,0.47763413,0
1753,7867,0.19970281,0
1754,23800,0.13341054,0
1755,10872,0.20027901,0
1756,18661,0.32919353,0
1757,6437,0.33794817,0
1758,9012,0.77005696,1
1759,12207,0.6829568,1
1760,18965,0.28154412,0
1761,15622,0.20320882,0
1762,8007,0.356252,0
1763,16426,0.29581234,0
1764,20371,0.35606083,0
1765,26945,0.24331918,0
1766,25254,0.36840135,0
1767,17463,0.24838914,0
1768,24609,0.47888383,0
1769,5616,0.10966668,0
1770,12038,0.23528704,0
1771,10081,0.32981578,0
1772,26993,0.21203975,0
1773,18829,0.23520476,0
1774,21537,0.5899175,1
1775,3052,0.42923436,0
1776,29565,0.21500717,0
1777,15644,0.27921122,0
1778,25015,0.40569502,0
1779,16367,0.49248764,0
1780,11241,0.7854987,1
1781,21189,0.3074481,0
1782,18726,0.85881054,1
1783,15941,0.53955835,1
1784,24098,0.3025449,0
1785,7080,0.43167424,0
1786,6526,0.20278457,0
1787,8378,0.5444703,1
1788,24856,0.3324062,0
1789,4639,0.32718617,0
1790,1768,0.29679415,0
1791,14546,0.41985923,0
1792,19085,0.24392596,0
1793,16921,0.55745083,1
1794,15582,0.36648583,0
1795,5015,0.3569024,0
1796,20022,0.59443474,1
1797,95,0.45588884,0
1798,24859,0.29186246,0
1799,8521,0.89596075,1
1800,6472,0.11839038,0
1801,9120,0.44409847,0
1802,26586,0.34810564,0
1803,20710,0.72660416,1
1804,8001,0.32528076,0
1805,4540,0.2856623,0
1806,5812,0.23983783,0
1807,10525,0.81679916,1
1808,16640,0.5524292,1
1809,5245,0.23991446,0
1810,1900,0.44935617,0
1811,139,0.32319218,0
1812,5571,0.17211074,0
1813,23213,0.10106845,0
1814,11784,0.268768,0
1815,18560,0.3210541,0
1816,13095,0.6628221,1
1817,17351,0.36019516,0
1818,27040,0.5857912,1
1819,3321,0.19884817,0
1820,20772,0.45007327,0
1821,28908,0.3523545,0
1822,207,0.4901583,0
1823,6956,0.120391525,0
1824,7139,0.34774014,0
1825,4655,0.42984873,0
1826,20736,0.56612206,1
1827,20275,0.14531715,0
1828,21867,0.37804854,0
1829,24913,0.21347022,0
1830,19809,0.38672015,0
1831,6779,0.16516009,0
1832,26688,0.83933216,1
1833,9829,0.59521157,1
1834,7367,0.36203554,0
1835,7015,0.2605631,0
1836,10318,0.3279878,0
1837,5141,0.16345355,0
1838,27871,0.3524309,0
1839,9297,0.35015166,0
1840,19613,0.26305458,0
1841,25688,0.20235844,0
1842,26168,0.8358717,1
1843,1373,0.8812748,1
1844,9399,0.22091116,0
1845,7122,0.23074093,0
1846,25508,0.27419066,0
1847,12175,0.23829873,0
1848,22680,0.47404888,0
1849,18328,0.314756,0
1850,23816,0.1357402,0
1851,21092,0.13920803,0
1852,4301,0.39874768,0
1853,3945,0.4250704,0
1854,26400,0.22704072,0
1855,14760,0.4032312,0
1856,24649,0.13852412,0
1857,26696,0.2531417,0
1858,8163,0.24890529,0
1859,5077,0.6816104,1
1860,16107,0.3646312,0
1861,28314,0.5107878,1
1862,29261,0.4714624,0
1863,19048,0.2048212,0
1864,12013,0.2905574,0
1865,28170,0.55193853,1
1866,17222,0.3329651,0
1867,113,0.8488475,1
1868,17588,0.7802122,1
1869,26009,0.35814452,0
1870,7025,0.21008259,0
1871,9140,0.47349024,0
1872,27260,0.8609571,1
1873,12890,0.22884677,0
1874,4006,0.35614362,0
1875,25704,0.51916546,1
1876,3035,0.16599008,0
1877,14764,0.8424393,1
1878,22704,0.341621,0
1879,4293,0.50251025,1
1880,26936,0.3887212,0
1881,3556,0.32937077,0
1882,2521,0.27900812,0
1883,1788,0.17059445,0
1884,12976,0.40961203,0
1885,26745,0.30153444,0
1886,23322,0.16609593,0
1887,14133,0.8372085,1
1888,23263,0.4760951,0
1889,21319,0.15250573,0
1890,26797,0.25881416,0
1891,27621,0.36090136,0
1892,4661,0.35155022,0
1893,21405,0.31312934,0
1894,11475,0.3479287,0
1895,14593,0.30685633,0
1896,17479,0.52072406,1
1897,23554,0.3194327,0
1898,9312,0.110505946,0
1899,16067,0.80356777,1
1900,25139,0.45264176,0
1901,22684,0.34487006,0
1902,5250,0.19754297,0
1903,21305,0.3106063,0
1904,21541,0.28866678,0
1905,12747,0.34303746,0
1906,15472,0.49286827,0
1907,29761,0.39516148,0
1908,18286,0.2727969,0
1909,1037,0.19642134,0
1910,21252,0.35800993,0
1911,20955,0.40110135,0
1912,1181,0.37693268,0
1913,14499,0.2056967,0
1914,3625,0.21509525,0
1915,13465,0.57839483,1
1916,17984,0.26325685,0
1917,19309,0.38934535,0
1918,14906,0.33110696,0
1919,20627,0.2807512,0
1920,5248,0.4428325,0
1921,16595,0.66672236,1
1922,15562,0.18871683,0
1923,26408,0.3345131,0
1924,10850,0.299871,0
1925,9841,0.44684792,0
1926,13678,0.34234646,0
1927,16621,0.84352726,1
1928,23720,0.37761852,0
1929,18062,0.20837237,0
1930,20942,0.2734254,0
1931,10615,0.30778885,0
1932,13618,0.42708766,0
1933,25602,0.1791361,0
1934,3350,0.5505142,1
1935,21633,0.22109804,0
1936,16273,0.4394549,0
1937,1750,0.25121453,0
1938,26899,0.30957112,0
1939,302,0.3578746,0
1940,13393,0.40994126,0
1941,25106,0.25198817,0
1942,12904,0.32393998,0
1943,3845,0.26738286,0
1944,24533,0.2718389,0
1945,8324,0.8934115,1
1946,24007,0.35667384,0
1947,5466,0.42667058,0
1948,3401,0.18043599,0
1949,26814,0.28057328,0
1950,17882,0.44745305,0
1951,27659,0.5466426,1
1952,6171,0.44843367,0
1953,8663,0.2467367,0
1954,27630,0.26715398,0
1955,4433,0.8053744,1
1956,8029,0.28140375,0
1957,3758,0.51986486,1
1958,4383,0.5049423,1
1959,26111,0.4006948,0
1960,28787,0.20932479,0
1961,15139,0.8620425,1
1962,23360,0.8334896,1
1963,25520,0.28408894,0
1964,20123,0.26906496,0
1965,2455,0.1937382,0
1966,29782,0.40227938,0
1967,17247,0.61524206,1
1968,3020,0.76500595,1
1969,3112,0.3065374,0
1970,28,0.33966094,0
1971,8668,0.51561385,1
1972,23505,0.25423956,0
1973,16161,0.20370287,0
1974,1374,0.28992188,0
1975,6150,0.5082428,1
1976,5677,0.32102346,0
1977,6711,0.33919942,0
1978,8683,0.846933,1
1979,20449,0.20556283,0
1980,22182,0.38015947,0
1981,3001,0.26678184,0
1982,24077,0.28762788,0
1983,18689,0.2754501,0
1984,1309,0.4963285,0
1985,20171,0.40768158,0
1986,12498,0.26477045,0
1987,800,0.27074766,0
1988,29076,0.16076747,0
1989,14761,0.8716712,1
1990,19662,0.5170815,1
1991,16769,0.68671924,1
1992,15113,0.34877586,0
1993,15003,0.37227342,0
1994,26740,0.49931204,0
1995,18744,0.29316816,0
1996,12260,0.39915067,0
1997,6262,0.25815168,0
1998,28669,0.34590852,0
1999,8081,0.32637635,0
2000,4667,0.40381575,0
2001,23398,0.34790677,0
2002,26646,0.42783287,0
2003,22850,0.3652383,0
2004,1348,0.16576357,0
2005,8075,0.4941848,0
2006,26352,0.2943569,0
2007,3280,0.15867174,0
2008,1651,0.24217917,0
2009,22449,0.43143198,0
2010,18625,0.3716537,0
2011,29549,0.48516658,0
2012,25673,0.33656192,0
2013,20814,0.7457598,1
2014,24255,0.30504966,0
2015,14617,0.47637472,0
2016,23284,0.28483573,0
2017,11761,0.54422194,1
2018,17100,0.30078146,0
2019,15493,0.30537415,0
2020,2235,0.7297088,1
2021,4906,0.47275734,0
2022,7556,0.59690243,1
2023,25799,0.4054435,0
2024,17200,0.23991646,0
2025,11141,0.347699,0
2026,2809,0.16499595,0
2027,29307,0.48171365,0
2028,11451,0.5128459,1
2029,5630,0.5052171,1
2030,1623,0.5398721,1
2031,10295,0.34822083,0
2032,9361,0.27179915,0
2033,21546,0.34064868,0
2034,24288,0.16957554,0
2035,17695,0.27263707,0
2036,12007,0.80779225,1
2037,15027,0.32782537,0
2038,26120,0.21472666,0
2039,1178,0.25913018,0
2040,3325,0.5134819,1
2041,2490,0.5123158,1
2042,5773,0.48730376,0
2043,26347,0.39720714,0
2044,6745,0.5712266,1
2045,1284,0.32499567,0
2046,3952,0.26316294,0
2047,450,0.3583489,0
2048,9183,0.41120514,0
2049,20555,0.23260023,0
2050,12431,0.8666299,1
2051,1497,0.8557761,1
2052,8181,0.30613798,0
2053,24307,0.1874378,0
2054,5244,0.31794414,0
2055,27844,0.597031,1
2056,6950,0.30358073,0
2057,3178,0.3117953,0
2058,12336,0.24414581,0
2059,20102,0.3885452,0
2060,11974,0.45438004,0
2061,18316,0.2814267,0
2062,24507,0.7002552,1
2063,3252,0.41916436,0
2064,25057,0.20005518,0
2065,4657,0.3054908,0
2066,11419,0.52750903,1
2067,15072,0.5312574,1
2068,16722,0.34064174,0
2069,22906,0.27774927,0
2070,22967,0.4123103,0
2071,18895,0.30661163,0
2072,25896,0.13338159,0
2073,21277,0.4106827,0
2074,6021,0.3637321,0
2075,17376,0.44391733,0
2076,947,0.28959045,0
2077,25235,0.23721722,0
2078,17785,0.35256794,0
